siteID,amt,mtcq,ap,pwq,ts,ps,ele,ele_SD,incli,cd,fe,nlut,agri,ah,N,mt,ndep,T,H,L,PSR,BSR
230,2.15,0.45,-0.16,-2.72,0.8580000000000005,-1.6,-2.565,-1.6360346645501829,-0.9491228070175438,1.5,-0.9858915023615791,0,3.0701754385964906,1.210526315789474,4.279279279279278,2.0547945205479445,0.7417999999999999,2.300469483568075,-3.037383177570092,1.2053571428571441,0.36229149573721564,-0.41742430504416017
231,1.25,-0.3,0.37,-2,0.5220000000000002,-1.6,-1.225,-1.5851400771568305,-0.7215686274509803,1,0.256491348104234,-1,1.4705882352941173,1.8039215686274503,2.9218106995884785,1.7088607594936711,0.9018,0.10822510822510623,-0.574468085106381,-1.4344262295081966,0.9373774505092278,0.7445626465380286
232,1.65,0.2,1.55,0.48,0.4320000000000004,1.8,-0.41,0.716928256418758,3.526605504587156,-1,4.735266673953003,-0.3333333333333333,-4.08256880733945,1.8165137614678897,-0.2336448598130847,0.38461538461538325,1.206,-1.9950738916256139,-1.394230769230771,-2.281105990783412,0.03329637837290811,1.324555320336759
233,0.85,-0.425,1.785,1.08,0.10699999999999932,1.5,1.2,0.6487459203214502,4.372173913043478,1.5,9.859624765791697,-0.3333333333333333,-4.6521739130434785,1.9130434782608703,-1.0212765957446823,-0.2727272727272734,0.5640000000000001,-5.316742081447963,-1.4069264069264076,-1.4978902953586504,0.7797338380594994,2.1414284285428504
234,-2.05,-2.95,3.8075,2.9,-0.9600000000000009,-0.9,4.125,0.16489826145585737,2.878504672897196,-0.5,-2.200636432012932,-0.6666666666666666,2.102803738317756,1.719626168224299,-2.8915662650602414,0.165876777251186,-0.04740000000000002,-9.078947368421053,-0.2685950413223148,1.1507936507936511,1.2172747402268556,2.4833147735478827
235,1.575,0.1,0.255,-0.97,0.32399999999999984,0.3,-1.85,-1.393587502424202,-0.1314285714285713,2,-1.2698103203803444,0,2.523809523809524,1.5238095238095226,3.6269430051813467,3.4375,1.9652999999999998,-0.5219780219780201,0.37433155080214053,-2.628865979381443,-0.8225531212421746,-0.41742430504416017
236,1.85,0.325,0.3625,-0.47,0.4640000000000004,1.3,-2.3875,-1.2773507871006247,0.19636363636363646,1,0.08339419707670004,0,1.4545454545454546,1.636363636363636,3.3039647577092524,2.6811594202898537,2.1535,-0.5069124423963123,0.9909909909909898,-4.166666666666665,0.2643375224737472,-0.30958424017657027
237,1.975,0.4,0.1875,-0.9,0.5719999999999992,0.8,-2.625,-1.1715461143141614,0.9539823008849556,1.5,-2.1191529691473012,-0.6666666666666666,1.4601769911504419,1.6460176991150433,2.1942446043165464,1.723163841807911,0.8977,0.646387832699622,-1.0740740740740762,-2.2043010752688152,1.941074346097416,0.29150262212918143
238,1,-0.575,0.3825,-1.92,0.46199999999999974,-1.6,-0.405,-1.362612720706319,-0.6121212121212121,0,-3.673149466817019,-0.6666666666666666,4.090909090909091,1.5959595959595958,2.8497409326424883,3.275862068965516,1.0739999999999998,-0.33707865168539186,-0.6182795698924748,-0.9487179487179498,-0.857864376269049,-1
239,1.125,-0.375,0.7925,-1.42,0.3309999999999995,-1.5,-0.7725,-1.1900857051214964,0.8653846153846153,2,0.9207357754192108,-1.3333333333333333,-3.5526315789473686,1.7368421052631575,1.6538461538461524,1.1309523809523814,0.9024000000000001,-0.8230452674897126,-0.2964426877470361,-3.8888888888888884,1.4316767251549827,0.6568542494923806
240,1.25,-0.225,0.46,-1.41,0.3119999999999994,-1,-1.295,-0.1547884948732053,1.8358490566037737,-1,-0.32791308932525953,-1.3333333333333333,-2.830188679245283,2,2.095588235294117,1.0465116279069786,1.2884,-1.6731517509727611,1.117424242424243,-3.9743589743589736,1.763054614240211,0.7445626465380286
241,2.2,0.65,-0.6475,-2.12,0.5030000000000001,0.7,-3.215,-1.3466307297324618,0.43119266055045885,1,2.1999809109105137,2,-2.0642201834862384,-0.935779816513761,2.916666666666665,2.065868263473054,0.7928000000000001,1.2050359712230208,-1.0424028268551222,-2.024221453287196,2.3205080756887746,0.29150262212918143
242,0.975,-0.425,0.735,-0.74,0.20800000000000018,-0.5,-0.4975,-1.001446648637036,-0.11499999999999985,1,-3.640418971601228,-0.3333333333333333,3,1.1666666666666656,4.395604395604398,4.279999999999999,1.9213,-0.5232558139534893,0.11428571428571566,-0.8378378378378359,-1.2522729151324796,-0.30958424017657027
243,1.375,-0.075,0.7725,-0.12,0.27999999999999936,0.7,-1.44,-1.4962199835053946,0.2196428571428573,1.5,1.2693660163319027,0,3.125,1.5535714285714293,2.7722772277227703,3.214285714285716,1.9129999999999998,-0.3926701570680624,-0.05102040816326703,-2.0935960591133007,-0.508623253810562,-0.41742430504416017
244,-2.3,-3.025,4.3425,3.01,-1.4619999999999997,-0.5,7.035,3.356228424031497,7.552380952380952,0,-5,-2.3333333333333335,-5,-0.5714285714285708,-3.59375,-1.2921348314606762,0.09100000000000001,-12.051282051282053,-0.1984126984126977,1.846153846153844,-3.4674374053292034,0.19615242270663202
245,-3.075,-3.7,3.9525,2.46,-1.6029999999999998,-0.8,7.825,0.33864904178872907,3.2323809523809524,0.5,-5,-2.3333333333333335,-5,1.4285714285714277,-8.260869565217392,-2.0000000000000018,-0.4135,-20.846153846153843,1.838235294117645,8.472222222222223,-6.5147186257614305,-2.550510257216822
246,0.25,-1.1,1.775,1.4,0.08000000000000007,1,0.9825,-0.3292643729920837,1.8299999999999996,0,2.904741271639655,-1.6666666666666667,-2.5,1.9,0.597014925373136,0.1456310679611672,1.1675999999999997,-4.7058823529411775,3.0534351145038174,-2.8888888888888875,1.6433169770932388,1.4807406984078604
247,-3.725,-4.225,5.38,3.84,-2.128,-0.9,8.02,3.2865791383705107,7.220618556701031,1,-4.770292640784816,-2.3333333333333335,-5,1.175257731958763,-8.714285714285714,-1.5116279069767424,-0.2325,-20.746268656716417,2.246376811594204,9.444444444444446,-6.45599625468247,-2.550510257216822
248,0.15,-1.25,1.45,1.14,0.09999999999999964,1.4,1.46,0.8551867322582223,4.558181818181818,-0.5,7.420952692741205,-0.3333333333333333,-0.7272727272727273,1.9090909090909094,0.4532577903682711,-0.1394422310756971,0.7577999999999999,-4.446107784431139,0.9339080459770122,-2.690140845070421,4.05255888325765,1.6332495807107996
249,-1.2166666666666666,-2.2,1.735,1.3133333333333337,-0.7406666666666659,1.4,3.9975,0.10798595246071187,2.388235294117647,-0.5,1.9407378396124924,-0.6666666666666666,-0.09803921568627487,2,-3.3999999999999986,-0.48387096774193505,-0.10510000000000001,-7.564102564102564,-0.08196721311475308,1.2698412698412698,1.1245154965970983,2.681145747868608
250,0.8,-0.825,1.0475,0.67,0.6310000000000002,1.6,-0.095,-1.056368095220826,0.6420000000000001,1,1.22865547937231,-1,2.6,1.8,1.674008810572687,2.483870967741937,2.4003,-2.7336448598130847,0.8823529411764719,-3.333333333333335,0.32970971675589134,-0.5278640450004204
251,-1.25,-2.325,0.9425,0.57,-0.5999999999999996,2,3.7775,0.8840243868397806,4.0200000000000005,0.5,4.314625157843271,-0.6666666666666666,-2.8181818181818183,2,-3.6923076923076925,-2.070707070707072,0.031300000000000064,-10.46747967479675,1.7509727626459126,-1.1596958174904959,1.3707055437449007,2
252,0.8,-0.55,1.585,0.84,0.009999999999999787,0.4,0.1575,-0.9594240503338719,0.9085106382978723,1,1.5683815498403655,0.3333333333333333,-0.3191489361702125,0.72340425531915,1.6541353383458635,1.3874345549738232,1.5744,-2.2727272727272707,1.8269230769230749,-3.651685393258428,1.6132477258361497,-1.127016653792583
253,1.25,-0.2,1.21,0.58,0.2579999999999991,1,-1.045,-1.3927105658075536,-0.4970873786407767,-1,-0.3495899322532932,-1,1.4077669902912633,1.5145631067961163,3.5510204081632635,2.635135135135136,1.9815999999999998,-1.2393162393162394,1.2552301255230125,-3.6585365853658525,1.0312195418813985,-0.2041684766872809
254,-0.0875,-1.25,2.49625,1.75,-0.3644999999999996,-0.1,1.685,0.4396079460735456,3.5230769230769234,1,3.2945744012261473,-0.3333333333333333,-3.653846153846154,1.8076923076923066,-1.0703363914373076,-0.521739130434784,0.9675,-6.688102893890675,2.0872274143302194,-3.145896656534952,3.547236990991408,1.6332495807107996
255,1,-0.4,1.54,1.01,0.14300000000000068,0.9,-0.3875,-1.2872414672795156,0.5811320754716981,1,-1.6107229462197639,0,1.1320754716981127,1.3396226415094348,2.3107569721115517,2.2727272727272707,1.7779,-2.4789915966386555,2.1311475409836067,-4.444444444444446,1.1864140562386467,0.29150262212918143
256,0.575,-0.7,1.92,1.47,-0.023999999999999133,1,1.175,-0.06232000884409786,2.386206896551724,0,1.014543274349304,-0.3333333333333333,-0.8620689655172413,1.741379310344827,0.16891891891892108,0.6190476190476168,1.0600999999999998,-4.855595667870034,0.13840830449827202,-2.8523489932885893,2.464249196572979,1.5574385243020004
257,-0.05,-1.25,2.375,1.86,-0.2989999999999995,0.3,1.795,-0.7042187121255727,0.5702479338842974,0,6.683177379487332,-1,-2.107438016528926,1.9173553719008267,-0.3162055335968361,0.4634146341463419,0.8712,-5.147679324894514,3.5365853658536572,-1.8897637795275601,1.2172747402268556,1.9282032302755088
258,1.775,0.175,0.7725,0.15,0.6959999999999997,1.4,-1.95,-1.374505920971372,-0.5983193277310924,1,0.13783914069507408,1,-0.7983193277310925,-0.6890756302521013,3.281853281853282,1.5432098765432078,1.6901,0.2429149797570851,-0.8300395256916993,-2.1153846153846168,1.5529453572468483,0.29150262212918143
259,1.9,0.25,0.08,-2.36,0.6920000000000002,-1.5,-2.37,-1.7946034273563176,-1.2653846153846153,1,-3.344268224011089,-1,3.365384615384616,1.8076923076923066,4.196891191709846,3.8235294117647056,0.6496999999999999,0.40760869565217295,0.16042780748663166,-1.70103092783505,-0.8225531212421746,-0.41742430504416017
260,0.525,-1,1.97,-1.48,0.34999999999999964,-1.6,0.565,-1.7474996172300543,-1.1175257731958763,1.5,1.219012002483024,-1.3333333333333333,1.4948453608247418,2,-1.131221719457014,0.8333333333333348,0.7704000000000001,-3.7810945273631846,-1.7674418604651176,-1.216216216216215,0.09966887054149964,0.7445626465380286
261,1.45,-0.2,0.14,-2.42,0.7799999999999994,-1.8,-1.375,-1.0928237271950845,0.3797979797979799,1,2.4713190675333707,0.3333333333333333,0.8585858585858588,-0.626262626262627,1.6845878136200731,0.7458563535911589,0.8573000000000001,1.4942528735632177,-2.8228782287822884,-0.07142857142857117,2.11724276862369,1.0827625302982193
262,0.075,-1.25,2.0825,-0.51,-0.038000000000000256,-1.8,0.975,-1.8380865803180653,-1.3191919191919192,2,0.0586389162825526,-1.3333333333333333,2.878787878787878,2,1.3397129186602852,2.6543209876543195,0.9332999999999998,-2.5257731958762886,-0.2970297029702973,-2.4761904761904763,-0.13393125268149397,-0.7573593128807152
263,1.65,0.05,-0.28,-1.92,0.5839999999999996,0,-1.755,-1.7447531364435287,-1.1514563106796116,1,-4.53896020368232,-0.3333333333333333,4.320388349514563,1.611650485436894,3.257918552036201,3.0666666666666664,1.5917999999999999,-0.0952380952380949,-1.0465116279069786,-0.9909909909909898,0.4919333848296681,-1
264,-0.625,-1.775,2.5425,0.84,-0.34699999999999953,-1.6,2.6875,0.8602452726827312,5.797872340425532,0,7.071877557585758,-0.6666666666666666,-3.297872340425532,1.893617021276596,-1.067615658362988,-0.13761467889908285,0.5195000000000001,-6.615384615384614,0.054744525547443246,-2.0818505338078275,2.0587221092319794,2
265,1.1,-0.3,0.81,-0.32,0.25,0.2,-0.73,-1.3779195543918126,0.15399999999999991,1,-1.5466397464170345,-0.3333333333333333,2.5,1.2,3.1999999999999984,4.694656488549618,1.9175,-1.2142857142857144,0.5902777777777768,-0.09933774834437248,-2.3114224595504798,-1.2583426132260587
266,0.4625,-0.825,1.7675,0.775,-0.028999999999999915,-0.05,0.8225,1.459785945722479,5.219642857142857,0,5.45076613028949,1,-2.3214285714285716,1.642857142857143,-0.4778156996587013,0.39215686274509665,1.0442,-3.3882783882783896,-0.1573426573426584,-2.7210884353741482,2.521415467935231,1.6332495807107996
267,-2.8,-3.575,4.81,3.02,-1.2940000000000005,-1.8,7.405,0.7685971673808666,3.525454545454546,0,-5,-2.6666666666666665,-5,-1,-8.275862068965516,-3.2352941176470607,-0.2311,-19.1875,0.8235294117647074,5,-5.2020410288672885,-2.76393202250021
268,0.25,-1.275,1.3725,-1.6,0.45899999999999963,-2.2,1.2575,-0.0621300496118127,2.97962962962963,0,3.806272126221722,-0.6666666666666666,-2.1296296296296298,2,-0.2640264026402628,0.04629629629629761,0.5104,-4.2105263157894735,1.033898305084744,-3.026315789473686,2.635192088548397,0.5677643628300215
269,-0.1,-1.55,1.895,-1.04,0.21000000000000085,-2,2.03,1.0270251239323125,4.583636363636364,0,3.710769128088141,-0.3333333333333333,-3.363636363636364,1.8181818181818188,0.344827586206895,0.5348837209302326,0.4983000000000001,-5.220588235294117,0.08865248226950229,-3.1506849315068486,2.2046505340852534,1
270,-1.075,-2.25,2.9175,0.08,-0.23199999999999932,-2.3,3.695,0.6894312765057543,2.7711864406779663,0.5,1.5741795417772209,0,0.33898305084745817,1.5762711864406782,-1.719298245614036,0.040322580645160144,0.09570000000000008,-7.830188679245285,1.254480286738353,-0.26132404181184565,2.0880074906350607,1.5574385243020004
271,-1.175,-2.225,2.915,1.93,-0.516,-0.4,3.71,1.470662575877455,4.925454545454545,1.5,0.8380637938659756,-0.6666666666666666,-3.4545454545454546,2,-3.623693379790942,-1.7464114832535893,0.28070000000000006,-8.251879699248121,-1.8374558303886923,0.3287197231833927,2.146428199482248,2.4833147735478827
272,0.175,-0.975,1.9525,0.95,-0.13100000000000023,1.1,2.36,0.9750203832901275,5.715702479338843,1,-0.16013949947751008,-1,-4.338842975206612,2,-4.161073825503356,-1.2857142857142856,0.8853000000000002,-7.898550724637681,-1.6326530612244916,-1.3576158940397365,-2.5100040032032034,0.7445626465380286
273,-3.9,-4.45,5.2425,3.25,-1.8689999999999998,-1.6,8.755,-0.0024136544517551783,2.479207920792079,0,-5,-2.3333333333333335,-5,-0.8712871287128721,-10,-5,-0.501,-22.25,-0.2499999999999991,12.857142857142856,-8.29179606750063,-2.76393202250021
274,0.15,-1.1,1.635,1.27,-0.1379999999999999,1.7,1.445,-0.7573423890128343,1.1816326530612244,-1,-1.6600591830581926,-0.3333333333333333,2.9591836734693873,1.183673469387756,0.7851239669421473,1.1413043478260887,0.48360000000000003,-1.7248908296943233,-2.0638297872340416,1.097560975609757,0.8745078663875443,2.810249675906654
275,-0.175,-1.425,1.4725,1.15,-0.16900000000000048,1.7,2.3075,0.9395152647434435,3.7218181818181817,1,2.237751603174259,-0.3333333333333333,-4,1.727272727272728,-2.592592592592591,-0.22167487684729092,0.24990000000000007,-5.971223021582732,-1.344827586206896,-0.8528428093645468,2.549928774784245,2
276,2.15,0.35,0.71,-0.06,1.0280000000000005,1.6,-2.155,-0.8298508853590285,0.07524752475247531,0.5,1.8200533694336636,2.3333333333333335,-2.0297029702970297,-1.5643564356435646,2.8793774319066134,2.0886075949367067,0.6265000000000001,1.3157894736842124,-2.8087649402390458,0.2692307692307683,1.2480768092719217,0.6568542494923806
277,0.55,-0.85,0.54,-0.22,0.2599999999999998,2.6,0.4725,0.9666934733668632,3.798275862068966,-0.5,11.51827474208383,0.6666666666666666,-3.103448275862069,0.7931034482758619,0.4347826086956541,0.5714285714285694,0.32620000000000005,-0.5298013245033095,-2.8594249201277977,-0.4179566563467496,3.2208671582885984,2.6157731058639087
278,-0.025,-1.35,0.3575,-0.27,0.06199999999999939,2.8,2.1175,-1.2517545460326411,0.8745454545454546,1,1.6910681834781072,0.3333333333333333,0.09090909090909065,1.636363636363636,-0.801186943620178,-0.13513513513513598,0.0021000000000000797,-5.2056962025316444,-0.5438066465256819,0.04424778761062065,3.708286933869708,3
279,2.35,0.5,-1.325,-3.82,1.2420000000000009,-1,-2.53,-0.6149799570112643,0.8626262626262626,-0.5,-3.130482606061245,1.3333333333333333,1.464646464646465,-0.32323232323232387,2.5670498084291182,-0.2898550724637694,0.29969999999999997,3.215686274509806,-4.7265625,0.9695817490494285,1.4620776331543297,1.0827625302982193
280,1.125,-0.5,-0.105,-2.31,0.7029999999999994,-1.3,-0.515,-0.6730575947732356,1.7761467889908253,1,6.194868965615855,1,-2.614678899082569,1.1743119266055047,-0.7584269662921361,-1.288209606986901,0.4048,0.38461538461538325,-3.477011494252875,-0.754189944134076,4.104973174542799,3
281,-3.6,-4.25,5.2375,1.8,-1.4440000000000008,-2.5,8.31,-0.32836131976125815,1.8336448598130843,1.5,-5,-2.6666666666666665,-5,2,-9.583333333333334,-2.3417721518987333,-0.6203,-20.57522123893805,-1.0924369747899165,8.524590163934427,-3.819660112501051,-2.3542486889354093
